app_id,completion_time_mins,household_size,income,docs_with_app,docs_after_app,under18_n,over_59_n,stable_housing,had_interview,zip,approved
24877,8.362292516,1,2243,2,0,0,0,FALSE,NA,92126,FALSE
24893,11.27561838,1,6,2,0,0,0,TRUE,TRUE,92117,TRUE
24966,23.23576065,3,3539,0,0,1,0,FALSE,TRUE,92154,TRUE
24972,23.05443558,1,682,2,0,0,1,TRUE,NA,92127,FALSE
24985,10.9573677,4,1540,0,0,1,0,TRUE,NA,92105,FALSE
25005,20.66691172,4,3001,0,5,2,0,FALSE,TRUE,92128,FALSE
25050,15.35149377,1,1960,0,6,0,0,TRUE,NA,92123,TRUE
25260,8.924897067,1,2193,0,1,0,0,TRUE,NA,92117,FALSE
25389,18.86292973,1,1358,1,2,0,0,TRUE,NA,92173,FALSE
25405,12.31837405,2,21,2,0,0,0,FALSE,NA,92111,FALSE
25496,30.39029763,1,503,0,0,0,1,TRUE,NA,92114,TRUE
25499,9.625672217,1,657,0,0,0,0,TRUE,TRUE,92111,TRUE
25582,4.678452869,1,17,0,0,0,0,TRUE,TRUE,92122,FALSE
25690,12.12307752,1,8,0,8,0,0,TRUE,TRUE,92107,TRUE
25728,8.314307817,1,1468,1,2,0,0,TRUE,NA,92117,FALSE
25730,4.847002749,1,24,1,0,0,0,FALSE,NA,92101,TRUE
25773,7.606886534,1,288,3,0,0,0,TRUE,FALSE,92109,FALSE
25797,19.21274772,1,0,1,0,0,0,FALSE,NA,92103,FALSE
25811,7.271707368,1,6,1,0,0,0,FALSE,NA,92115,TRUE
25869,18.1030849,1,9,0,0,0,0,TRUE,NA,92114,FALSE
25911,38.74962974,2,3307,3,0,0,2,TRUE,FALSE,92139,FALSE
25915,15.3727712,2,2170,0,0,0,0,TRUE,NA,92111,FALSE
25976,11.9657172,4,1118,1,0,1,0,TRUE,NA,92139,FALSE
25982,23.10460236,4,3014,0,0,2,0,TRUE,NA,92114,FALSE
26077,4.560180883,1,10,1,0,0,0,FALSE,NA,92117,FALSE
26125,5.711716151,1,1247,2,0,0,0,TRUE,NA,92110,TRUE
26147,7.288201535,1,2,0,0,0,0,FALSE,NA,92107,FALSE
26150,15.83139323,1,17,1,0,0,0,TRUE,NA,92126,TRUE
26333,7.661513019,1,2268,0,0,0,0,TRUE,NA,92113,FALSE
26398,13.70229187,3,2794,7,0,1,0,TRUE,TRUE,92139,TRUE
26400,16.33536576,2,987,0,0,1,0,TRUE,TRUE,92110,TRUE
26426,11.7935541,4,959,0,0,0,0,TRUE,FALSE,92108,FALSE
26464,6.233789285,3,3320,0,0,2,0,TRUE,NA,92113,FALSE
26496,9.850866183,4,6,0,0,3,0,TRUE,FALSE,92129,TRUE
26537,5.063198066,1,9,0,0,0,0,TRUE,TRUE,92108,TRUE
26609,18.23847773,1,1,1,0,0,0,FALSE,FALSE,92173,FALSE
26615,7.933951517,2,2259,0,0,0,2,TRUE,NA,92154,FALSE
26661,18.53066422,3,2956,2,0,2,0,TRUE,NA,92130,FALSE
26679,22.17645047,2,2120,3,0,1,0,TRUE,NA,92105,TRUE
26683,40.130285,6,4019,0,0,4,0,TRUE,NA,92105,TRUE
26736,24.46254757,1,1093,4,0,0,1,TRUE,TRUE,92114,TRUE
26778,6.996923133,1,1546,1,0,0,0,TRUE,NA,92110,FALSE
26784,6.648684784,1,2244,0,2,0,0,TRUE,NA,92154,FALSE
26802,50.79450837,2,1,0,0,1,0,TRUE,TRUE,92114,TRUE
26865,27.09859888,2,22,3,0,1,0,TRUE,NA,92110,FALSE
26896,10.88663698,1,1820,5,0,0,0,TRUE,NA,92119,TRUE
26921,9.710886431,2,338,0,1,1,0,TRUE,FALSE,92113,FALSE
26931,23.03793577,1,310,2,0,0,0,FALSE,TRUE,92109,TRUE
27019,4.831298566,1,19,1,1,0,0,FALSE,TRUE,92130,TRUE
27023,9.453214133,1,16,1,0,0,0,FALSE,NA,92101,TRUE
27160,11.8446562,4,2580,12,6,2,0,TRUE,NA,92173,TRUE
27200,9.692378585,1,888,0,0,0,1,FALSE,NA,92101,TRUE
27216,7.066645817,1,9,2,2,0,0,TRUE,NA,92103,FALSE
27220,7.847438983,1,20,1,0,0,0,FALSE,NA,92101,FALSE
27230,12.99304433,1,21,1,0,0,0,FALSE,TRUE,92117,TRUE
27319,14.11400442,8,130,3,0,0,0,TRUE,NA,92101,TRUE
27366,15.34854618,2,1889,3,5,1,0,TRUE,FALSE,92154,FALSE
27394,7.297967784,1,996,0,0,0,0,TRUE,TRUE,92110,TRUE
27395,12.14590578,5,1008,2,5,3,0,TRUE,FALSE,92114,FALSE
27446,5.289533401,1,7,1,0,0,0,FALSE,FALSE,92110,FALSE
27463,7.993862033,1,18,0,0,0,0,FALSE,TRUE,92110,FALSE
27485,8.501960548,1,12,1,1,0,0,FALSE,FALSE,92113,FALSE
27541,8.464822702,1,4,1,0,0,0,FALSE,NA,92115,TRUE
27623,9.450411618,1,1,0,2,0,0,TRUE,TRUE,92122,TRUE
27639,8.095201917,1,1759,0,2,0,1,TRUE,NA,92101,FALSE
27665,19.44670987,2,2722,6,1,1,0,TRUE,FALSE,92154,FALSE
27699,7.305066983,1,120,0,2,0,0,FALSE,TRUE,92110,FALSE
27719,9.764117702,1,661,4,2,0,0,TRUE,NA,92126,TRUE
27720,6.764041583,1,1706,1,5,0,0,TRUE,NA,92110,FALSE
27768,8.688441535,2,3046,0,0,1,0,TRUE,NA,92117,FALSE
27779,24.10878245,1,5,0,0,0,0,FALSE,NA,92105,FALSE
27827,5.615920699,1,12,0,0,0,0,FALSE,NA,92115,TRUE
27848,8.030709318,1,1973,2,1,0,0,TRUE,NA,92101,FALSE
28096,7.109579813,1,1868,0,0,0,0,TRUE,FALSE,92114,FALSE
28115,15.270914,3,682,2,3,0,0,TRUE,TRUE,92116,TRUE
28121,7.807690815,3,2,4,2,1,0,TRUE,TRUE,92154,TRUE
28130,11.02839011,2,4,0,0,1,0,FALSE,FALSE,92173,TRUE
28138,8.4182465,2,1427,0,0,0,1,FALSE,NA,92108,FALSE
28161,6.605976748,3,2217,0,3,1,0,TRUE,TRUE,92115,TRUE
28265,10.73399252,1,959,0,0,0,1,FALSE,NA,92107,TRUE
28282,15.1565747,4,669,0,0,1,0,FALSE,NA,92139,FALSE
28297,11.69128473,1,1505,0,0,0,1,TRUE,NA,92129,TRUE
28308,5.198017764,2,11,0,0,0,0,TRUE,NA,92109,FALSE
28313,17.84909848,2,13,1,0,0,0,FALSE,FALSE,92123,FALSE
28467,10.5403269,5,1916,2,0,3,0,TRUE,NA,92120,TRUE
28534,9.650499701,2,1017,0,0,0,0,TRUE,TRUE,92115,TRUE
28536,12.42553378,1,1053,0,0,0,1,TRUE,NA,92119,TRUE
28538,3.312095884,1,15,0,0,0,0,TRUE,NA,92104,FALSE
28605,11.91939406,1,6,2,0,0,0,TRUE,TRUE,92101,TRUE
28843,3.49101965,1,1,0,7,0,0,TRUE,FALSE,92104,FALSE
28876,13.00706322,1,16,1,0,0,0,FALSE,FALSE,92114,TRUE
28893,10.56242063,2,1296,1,0,0,0,FALSE,NA,92104,FALSE
28920,4.053964118,1,24,2,0,0,0,FALSE,TRUE,92108,TRUE
28953,16.45586803,5,2612,0,4,3,0,TRUE,TRUE,92114,TRUE
28994,4.347222853,1,2,1,0,0,0,FALSE,FALSE,92154,FALSE
29023,5.857873317,1,12,1,0,0,0,FALSE,TRUE,92115,TRUE
29035,4.973649414,2,1997,7,0,1,0,TRUE,TRUE,92111,TRUE
29068,28.1142546,1,2469,3,0,0,1,TRUE,NA,92117,FALSE
29131,9.347696002,3,6,0,0,0,0,FALSE,NA,92139,FALSE
29188,13.40830253,3,2294,0,0,1,0,FALSE,FALSE,92173,FALSE
29333,10.3415495,1,7,1,0,0,0,FALSE,FALSE,92101,TRUE
29358,2.942452435,1,1748,0,0,0,0,TRUE,NA,92127,FALSE
29359,17.0758341,1,22,1,0,0,0,FALSE,FALSE,92126,TRUE
29360,4.224476234,1,11,4,0,0,0,FALSE,NA,92127,TRUE
29374,16.10975762,3,1824,0,0,1,0,TRUE,NA,92126,FALSE
29460,18.86997815,1,1258,0,1,0,0,FALSE,NA,92114,FALSE
29471,8.41262513,1,5,2,0,0,0,FALSE,NA,92101,FALSE
29485,41.5596381,2,1950,0,0,0,0,TRUE,TRUE,92139,FALSE
29508,7.853891281,1,1254,0,0,0,0,FALSE,TRUE,92126,TRUE
29552,6.311772517,1,3,0,0,0,0,FALSE,NA,92113,TRUE
29612,16.78386982,2,2562,0,4,0,2,TRUE,TRUE,92126,FALSE
29645,18.34897833,1,19,2,0,0,0,FALSE,NA,92119,TRUE
29689,18.39784605,1,14,2,0,0,1,TRUE,TRUE,92111,TRUE
29790,3.191782451,1,3,1,0,0,0,FALSE,NA,92128,TRUE
29810,6.19774905,1,1819,1,2,0,1,FALSE,TRUE,92102,FALSE
30007,10.72445572,4,5,0,0,3,0,FALSE,NA,92114,FALSE
30075,10.3066126,5,2352,0,0,4,0,TRUE,NA,92154,TRUE
30088,12.42856545,1,1429,3,0,0,0,TRUE,NA,92117,TRUE
30154,8.621376816,3,2944,3,2,1,0,TRUE,TRUE,92119,TRUE
30183,7.6641548,1,23,1,3,0,0,TRUE,NA,92107,TRUE
30203,8.8199639,1,513,1,0,0,0,TRUE,TRUE,92105,FALSE
30207,14.66564031,4,2371,12,0,1,0,TRUE,TRUE,92117,TRUE
30234,9.314396298,5,1816,1,0,0,0,FALSE,TRUE,92154,TRUE
30247,7.401080998,1,2,0,0,0,0,FALSE,NA,92113,FALSE
30284,13.77854427,2,1059,5,0,0,0,TRUE,NA,92105,TRUE
30314,20.37607285,1,812,0,0,0,0,TRUE,NA,92123,FALSE
30325,14.75643637,1,10,1,0,0,0,FALSE,FALSE,92102,TRUE
30356,9.195498431,2,2009,0,6,1,0,TRUE,TRUE,92154,TRUE
30400,12.44355793,1,0,1,0,0,0,FALSE,TRUE,92116,TRUE
30442,7.313577533,1,10,0,0,0,0,FALSE,NA,92101,TRUE
30452,6.091715833,1,1506,0,0,0,0,TRUE,FALSE,92107,FALSE
30487,5.660644535,1,23,0,0,0,0,FALSE,FALSE,92115,TRUE
30492,16.1841213,1,14,1,0,0,0,FALSE,NA,92117,TRUE
30498,20.9916325,1,362,3,0,0,0,FALSE,NA,92120,FALSE
30615,19.2749862,1,2609,1,1,0,0,TRUE,TRUE,92117,FALSE
30642,30.440246,1,810,0,2,0,0,TRUE,FALSE,92103,TRUE
30645,7.987539017,1,15,1,0,0,0,TRUE,NA,92109,FALSE
30694,13.60162638,2,807,0,0,1,0,TRUE,NA,92126,TRUE
30805,8.827887734,2,1813,3,1,0,0,TRUE,TRUE,92111,TRUE
30894,7.512007868,1,2,3,1,0,0,TRUE,TRUE,92105,TRUE
30947,9.260667348,2,1625,0,8,0,0,TRUE,NA,92103,FALSE
30973,17.09947269,1,15,1,0,0,0,FALSE,TRUE,92154,TRUE
30981,10.68222837,2,1966,3,0,1,0,TRUE,FALSE,92124,FALSE
31022,31.03685188,1,1809,1,1,0,0,FALSE,NA,92117,FALSE
31165,6.847920251,1,765,3,0,0,0,TRUE,TRUE,92110,TRUE
31176,25.10444485,1,924,3,0,0,1,TRUE,TRUE,92139,FALSE
31252,18.74347468,3,3301,0,0,2,0,TRUE,NA,92108,FALSE
31323,4.92235175,1,4,1,0,0,0,FALSE,NA,92113,FALSE
31329,37.6012581,1,7,1,0,0,0,FALSE,NA,92114,TRUE
31341,10.55842892,1,9,3,9,0,0,TRUE,TRUE,92102,TRUE
31344,12.26948588,1,1579,3,0,0,0,TRUE,FALSE,92107,TRUE
31412,3.590928384,1,11,0,8,0,0,TRUE,NA,92111,FALSE
31465,6.66141088,1,1093,0,0,0,0,TRUE,NA,92102,TRUE
31472,18.96196912,2,539,0,0,1,0,TRUE,NA,92117,FALSE
31494,7.502812282,1,25,1,0,0,0,FALSE,NA,92114,TRUE
31499,14.60860225,1,11,0,0,0,0,TRUE,NA,92119,TRUE
31523,13.39736904,1,1017,2,0,0,1,FALSE,NA,92101,TRUE
31544,18.5429562,3,3304,0,0,2,0,FALSE,FALSE,92115,FALSE
31557,5.685092851,1,359,1,0,0,0,TRUE,NA,92101,FALSE
31560,4.593915796,1,22,0,1,0,0,TRUE,NA,92139,FALSE
31593,6.344035947,1,0,1,0,0,1,TRUE,TRUE,92102,TRUE
31601,8.982677948,1,24,0,0,0,0,TRUE,NA,92101,FALSE
31612,20.2677757,1,4,0,0,0,1,TRUE,TRUE,92101,TRUE
31619,5.226811882,1,1,1,0,0,0,TRUE,NA,92128,TRUE
31651,5.945769151,3,3112,7,0,1,0,TRUE,TRUE,92120,FALSE
31680,5.946102631,2,8,3,0,1,0,TRUE,TRUE,92154,FALSE
31745,16.4909233,1,628,5,0,0,0,TRUE,TRUE,92116,TRUE
31797,12.92919159,1,519,4,0,0,0,TRUE,FALSE,92115,FALSE
31831,11.24028345,1,2,3,3,0,0,TRUE,NA,92101,FALSE
31835,11.82873388,1,6,1,0,0,0,FALSE,NA,92105,TRUE
31871,25.38618753,1,1648,7,0,0,1,TRUE,NA,92111,FALSE
31899,30.49310922,1,16,1,0,0,0,FALSE,NA,92173,TRUE
31958,4.122225686,1,6,1,5,0,0,TRUE,NA,92115,FALSE
31962,26.75897183,2,1013,0,1,0,0,TRUE,NA,92116,TRUE
31964,15.43933522,1,11,0,0,0,0,FALSE,FALSE,92105,FALSE
32022,6.443561101,1,1271,1,0,0,0,TRUE,NA,92115,FALSE
32076,6.291894869,2,913,2,0,0,0,TRUE,TRUE,92109,TRUE
32097,24.23290712,1,1448,1,0,0,0,TRUE,NA,92173,FALSE
32111,13.67969255,3,306,0,0,2,0,FALSE,NA,92116,TRUE
32131,6.147157017,1,765,2,0,0,1,TRUE,NA,92101,FALSE
32142,8.147277232,1,485,0,0,0,0,TRUE,TRUE,92114,FALSE
32227,7.395994099,1,5,1,0,0,0,FALSE,FALSE,92113,TRUE
32332,55.92439493,2,2503,0,0,0,0,TRUE,NA,92101,FALSE
32455,8.978867515,1,1956,2,1,0,0,TRUE,TRUE,92154,TRUE
32470,7.207900417,3,4342,5,0,2,0,TRUE,TRUE,92114,FALSE
32506,8.0690914,1,1434,5,0,0,0,TRUE,TRUE,92114,TRUE
32601,65.23664652,3,884,0,0,1,0,TRUE,FALSE,92115,FALSE
32630,8.783317852,1,337,2,0,0,0,FALSE,NA,92154,FALSE
32731,3.427213633,1,23,9,0,0,0,TRUE,TRUE,92104,TRUE
32779,10.47917965,2,12,0,0,1,0,FALSE,NA,92102,FALSE
32785,16.60777575,1,9,0,0,0,0,FALSE,NA,92115,TRUE
32804,12.4763573,1,1938,0,0,0,0,TRUE,NA,92108,FALSE
32844,21.96239205,1,1149,1,0,0,0,TRUE,FALSE,92154,TRUE
32848,5.146188835,1,6,0,0,0,0,FALSE,NA,92105,FALSE
32886,7.972294152,1,22,0,0,0,0,FALSE,TRUE,92102,TRUE
32887,5.551101967,1,18,0,0,1,0,TRUE,NA,92124,FALSE
32967,18.09060208,2,13,2,1,0,0,TRUE,NA,92105,TRUE
33241,13.51604062,1,804,0,0,0,1,TRUE,NA,92107,TRUE
33268,9.13124303,1,1000,1,0,0,0,FALSE,TRUE,92114,FALSE
33282,6.906797234,1,13,4,0,0,0,FALSE,TRUE,92127,FALSE
33326,10.499975,2,1860,0,0,1,0,TRUE,FALSE,92173,FALSE
33381,16.41666393,6,2795,0,0,2,0,TRUE,TRUE,92111,FALSE
33413,20.62004355,1,19,0,0,0,0,TRUE,FALSE,92154,FALSE
33431,34.34977735,2,2558,6,1,0,0,TRUE,TRUE,92104,TRUE
33493,23.17418534,3,2262,0,1,1,0,TRUE,FALSE,92111,FALSE
33496,7.921989965,1,21,1,0,0,0,FALSE,NA,92113,FALSE
33554,3.924940149,1,16,0,0,0,0,FALSE,NA,92114,TRUE
33605,15.82357883,2,360,5,5,0,0,FALSE,TRUE,92114,FALSE
33644,6.060101565,2,0,0,0,0,0,FALSE,NA,92115,FALSE
33658,12.64684587,4,16,0,1,2,0,TRUE,NA,92115,TRUE
33886,5.206469234,1,929,0,0,0,0,FALSE,NA,92124,FALSE
33890,13.57795495,4,3818,6,5,3,0,TRUE,TRUE,92123,FALSE
34060,18.24197228,3,1773,0,3,2,0,TRUE,FALSE,92127,TRUE
34142,7.389234451,1,1140,1,0,0,0,FALSE,FALSE,92115,FALSE
34168,14.76967768,1,2,3,0,0,0,TRUE,NA,92126,TRUE
34270,26.34448038,1,15,0,0,0,0,TRUE,NA,92111,TRUE
34280,7.566991667,3,1402,0,0,1,0,TRUE,FALSE,92105,TRUE
34287,5.206595182,1,10,1,2,0,0,FALSE,TRUE,92114,TRUE
34300,9.248377999,1,20,1,0,0,0,FALSE,NA,92139,FALSE
34329,10.19474897,1,101,0,6,0,0,TRUE,FALSE,92117,TRUE
34398,4.205937433,1,18,1,25,0,0,FALSE,NA,92101,TRUE
34469,2.672694167,NA,18,0,0,NA,NA,FALSE,NA,92130,TRUE
34479,7.764409363,1,1957,4,0,0,0,TRUE,NA,92114,TRUE
34480,25.31771442,6,4005,0,0,2,0,TRUE,TRUE,92102,TRUE
34485,15.46813604,3,1275,6,9,1,0,TRUE,FALSE,92154,TRUE
34512,7.007551249,3,282,4,0,1,0,TRUE,FALSE,92154,TRUE
34548,13.93414439,1,0,2,0,0,0,TRUE,FALSE,92117,FALSE
34784,15.05971756,2,13,1,0,0,0,FALSE,FALSE,92113,TRUE
34820,7.120841368,4,3994,0,1,2,1,FALSE,TRUE,92114,FALSE
34859,5.254592367,1,1690,5,0,0,0,TRUE,NA,92115,FALSE
34950,10.08212103,1,982,0,2,0,1,TRUE,TRUE,92110,TRUE
34967,9.4046495,1,766,5,0,0,0,TRUE,NA,92111,TRUE
35207,10.57169775,2,6,0,0,0,0,FALSE,TRUE,92154,FALSE
35224,4.685365601,1,22,0,0,0,0,FALSE,FALSE,92101,FALSE
35362,539.3218569,4,4,0,0,1,1,TRUE,FALSE,92129,FALSE
35375,4.421456416,1,12,6,5,0,0,TRUE,TRUE,92129,TRUE
35387,15.81694907,5,21,0,0,0,0,TRUE,FALSE,92113,TRUE
35448,9.435078331,1,25,0,0,0,0,FALSE,FALSE,92103,FALSE
35511,4.314504902,1,17,1,0,0,0,FALSE,FALSE,92113,FALSE
35536,8.180985451,1,19,1,0,0,0,FALSE,TRUE,92102,TRUE
35596,20.7998012,4,3472,0,0,3,0,TRUE,NA,92127,FALSE
35642,6.157001118,3,2946,0,0,2,0,TRUE,NA,92154,FALSE
35648,5.058372664,1,2480,0,0,0,0,TRUE,NA,92102,FALSE
35696,22.2550749,1,1216,0,0,0,1,TRUE,NA,92103,TRUE
35748,8.12099605,2,24,0,0,0,1,FALSE,NA,92104,TRUE
35798,31.46320471,1,889,2,1,0,0,TRUE,TRUE,92109,TRUE
35829,23.88157907,1,2271,0,0,0,1,TRUE,TRUE,92116,FALSE
35872,18.86090773,1,19,0,0,0,0,FALSE,NA,92110,FALSE
35904,11.04763545,1,775,0,2,0,0,FALSE,NA,92154,FALSE
35942,13.6250634,3,23,1,0,1,0,FALSE,NA,92113,TRUE
35945,16.3007847,1,1188,0,7,0,0,TRUE,TRUE,92104,TRUE
35978,7.397668314,3,8,5,3,2,0,TRUE,NA,92115,TRUE
36086,13.21447192,2,13,5,2,1,0,TRUE,TRUE,92115,TRUE
36125,16.39067928,1,8,2,0,0,0,FALSE,FALSE,92102,TRUE
36211,48.52887298,3,165,0,0,0,2,TRUE,FALSE,92128,FALSE
36354,12.35424413,2,20,0,0,0,0,FALSE,FALSE,92130,TRUE
36495,415.7667411,3,1977,0,0,1,0,TRUE,NA,92105,FALSE
36500,12.58599728,2,7,0,0,1,0,TRUE,FALSE,92154,TRUE
36505,6.516666468,1,6,3,1,0,0,TRUE,NA,92116,FALSE
36528,10.50681217,1,868,0,0,0,0,FALSE,FALSE,92126,FALSE
36573,26.19714895,2,2415,1,1,0,0,TRUE,FALSE,92103,TRUE
36651,4.8209584,1,14,2,1,0,0,FALSE,FALSE,92101,TRUE
36730,17.22683282,1,12,2,0,0,0,FALSE,TRUE,92139,TRUE
36731,8.17982415,2,1867,8,0,0,2,TRUE,TRUE,92105,TRUE
36767,8.346914033,1,21,1,0,0,0,FALSE,FALSE,92101,FALSE
36777,8.73839728,1,1742,0,14,0,0,TRUE,TRUE,92111,TRUE
36847,12.20785977,1,915,2,0,0,0,TRUE,NA,92154,FALSE
36859,23.14490917,1,1517,0,5,0,0,TRUE,TRUE,92129,TRUE
36864,6.512479015,1,8,2,0,0,0,TRUE,TRUE,92126,FALSE
36920,4.340864801,1,6,0,0,0,0,FALSE,TRUE,92113,TRUE
36974,11.90352007,1,10,0,0,0,0,FALSE,TRUE,92114,TRUE
36983,13.20725174,4,2611,2,0,2,0,TRUE,NA,92154,FALSE
37040,21.97958068,4,2007,0,0,2,0,TRUE,NA,92154,FALSE
37053,25.30801072,1,1175,3,0,0,0,TRUE,NA,92115,TRUE
37111,13.53959453,1,19,2,0,0,0,FALSE,NA,92107,FALSE
37185,11.6286048,1,25,1,0,0,0,FALSE,TRUE,92117,FALSE
37255,11.66929668,3,2522,3,0,1,0,TRUE,FALSE,92154,FALSE
37344,7.063693436,1,8,1,0,0,0,FALSE,NA,92173,FALSE
37347,17.05057009,1,645,0,0,0,1,TRUE,NA,92124,FALSE
37350,18.55636377,4,1757,0,3,2,0,TRUE,FALSE,92104,FALSE
37388,11.1874083,1,1453,0,0,0,0,TRUE,NA,92109,FALSE
37416,4.293831082,1,10,1,0,0,0,FALSE,NA,92109,FALSE
37426,30.5164307,3,1815,0,3,1,0,TRUE,TRUE,92113,FALSE
37589,15.9906867,2,13,0,0,0,2,TRUE,FALSE,92128,TRUE
37600,6.470423134,2,8,5,0,0,0,TRUE,FALSE,92110,FALSE
37615,16.89787972,1,7,1,0,0,0,FALSE,FALSE,92105,TRUE
37653,13.80839447,4,2208,11,0,2,0,TRUE,TRUE,92113,TRUE
37661,20.24509208,3,13,2,0,1,0,FALSE,NA,92113,FALSE
37700,18.16180844,3,201,0,0,0,0,TRUE,NA,92102,FALSE
37710,27.39429218,7,3142,0,0,3,0,TRUE,NA,92139,FALSE
37718,6.757035752,2,1564,0,5,0,0,TRUE,TRUE,92139,TRUE
37776,5.592725917,1,24,3,0,0,0,FALSE,NA,92114,TRUE
37794,6.217831099,1,2,1,0,0,0,TRUE,NA,92114,TRUE
37947,4.910509217,1,15,1,0,0,0,FALSE,NA,92115,TRUE
37997,3.932711132,2,1,2,0,0,0,FALSE,NA,92114,TRUE
38016,17.62834578,1,1941,3,2,0,0,TRUE,FALSE,92115,FALSE
38019,13.93743392,1,2,0,0,0,0,FALSE,TRUE,92139,FALSE
38031,10.10266782,2,2534,0,2,1,0,TRUE,FALSE,92154,FALSE
38059,10.99565818,3,24,0,0,1,0,FALSE,NA,92123,TRUE
38074,6.470909484,1,19,1,0,0,0,FALSE,NA,92115,FALSE
38092,24.53080288,5,2548,6,0,3,0,FALSE,NA,92124,FALSE
38116,8.509449367,1,13,0,0,0,0,FALSE,FALSE,92114,TRUE
38136,6.239461581,1,5,0,0,0,0,FALSE,NA,92114,TRUE
38150,57.31970398,5,4175,0,0,2,0,TRUE,TRUE,92113,FALSE
38159,9.606289367,1,1280,3,0,0,0,TRUE,NA,92126,TRUE
38163,11.58179733,1,2448,0,0,0,0,TRUE,NA,92113,FALSE
38223,18.7064707,1,11,0,0,0,0,FALSE,NA,92115,TRUE
38265,10.4868207,2,19,0,0,0,0,TRUE,FALSE,92115,TRUE
38291,6.398844965,1,10,2,3,0,0,TRUE,NA,92113,TRUE
38299,15.71502645,1,6,3,0,0,0,FALSE,FALSE,92109,TRUE
38313,7.35476435,3,2605,0,0,1,0,TRUE,FALSE,92113,FALSE
38352,16.8734926,1,14,1,0,0,0,FALSE,NA,92103,TRUE
38353,2.993280649,1,8,0,2,0,0,TRUE,TRUE,92114,TRUE
38364,13.0574837,1,1127,3,0,0,0,FALSE,NA,92108,FALSE
38388,6.273048683,1,17,1,0,0,0,FALSE,NA,92113,TRUE
38419,17.55409549,5,954,8,1,3,0,TRUE,TRUE,92104,TRUE
38474,5.717400499,1,17,0,0,0,0,FALSE,NA,92154,FALSE
38482,3.687544731,1,17,1,0,0,0,FALSE,NA,92114,TRUE
38584,11.47754613,1,2093,0,0,0,0,TRUE,FALSE,92105,FALSE
38586,4.354852883,1,13,1,0,0,0,TRUE,NA,92104,FALSE
38591,11.77000203,2,385,0,0,1,0,FALSE,NA,92126,TRUE
38649,17.84055235,3,2224,0,0,1,0,TRUE,NA,92111,FALSE
38665,12.07113295,3,1903,4,0,2,0,TRUE,FALSE,92154,TRUE
38675,18.04660467,2,13,0,0,1,0,FALSE,FALSE,92154,TRUE
38687,31.8881349,1,1203,1,2,0,0,TRUE,NA,92154,FALSE
38748,16.08847413,2,7,0,0,1,0,TRUE,TRUE,92113,TRUE
38865,13.94514143,2,2196,9,0,1,0,TRUE,TRUE,92109,TRUE
38871,16.92663097,4,1753,0,5,2,0,TRUE,NA,92113,TRUE
38911,10.2631668,1,817,4,3,0,0,TRUE,TRUE,92102,TRUE
38918,12.49045062,1,14,0,0,0,0,FALSE,NA,92105,TRUE
38936,12.53872245,3,2449,0,4,1,0,TRUE,TRUE,92107,FALSE
39000,5.741356949,1,1355,0,0,0,0,TRUE,TRUE,92103,TRUE
39020,17.81097052,1,14,0,0,0,0,FALSE,TRUE,92110,FALSE
39046,3.87062035,1,341,4,0,0,0,TRUE,TRUE,92101,TRUE
39051,7.615403585,4,2604,0,0,3,0,FALSE,NA,92117,FALSE
39056,8.67196008,2,937,0,2,0,2,TRUE,TRUE,92126,TRUE
39115,7.591742615,1,1224,0,0,0,0,TRUE,NA,92104,TRUE
39158,9.411204882,1,7,1,0,0,0,FALSE,NA,92103,TRUE
39170,12.48991585,1,22,3,4,0,0,TRUE,TRUE,92116,TRUE
39198,12.78056318,1,14,1,1,0,0,FALSE,FALSE,92116,FALSE
39209,31.15245099,1,24,3,3,0,0,TRUE,TRUE,92103,TRUE
39474,8.231025215,1,13,2,0,0,0,FALSE,NA,92128,TRUE
39287,8.8965795,1,18,1,0,0,0,FALSE,NA,92111,TRUE
39357,5.349474617,1,4,1,0,0,0,FALSE,NA,92109,FALSE
39434,11.78060106,3,3928,0,7,1,0,TRUE,NA,92109,FALSE
39487,8.191241519,2,2467,3,1,1,0,TRUE,NA,92105,FALSE
39492,20.46569041,1,18,2,14,0,0,TRUE,TRUE,92109,TRUE
39631,5.362990518,1,3,3,0,0,0,TRUE,TRUE,92111,TRUE
39652,24.17862947,1,15,1,0,0,0,FALSE,NA,92102,TRUE
39781,16.76327434,1,817,1,0,0,0,TRUE,NA,92116,TRUE
39825,16.95747597,3,5,0,0,2,0,FALSE,TRUE,92105,TRUE
39900,6.353550017,3,10,7,0,2,0,TRUE,TRUE,92154,TRUE
39955,10.36872365,1,1625,6,0,0,0,TRUE,TRUE,92115,TRUE
39990,41.37863542,2,5020,0,0,0,0,FALSE,FALSE,92173,FALSE
40009,12.57210225,3,12,3,1,1,0,FALSE,TRUE,92114,TRUE
40023,23.8834885,1,529,0,3,0,0,FALSE,NA,92117,TRUE
40069,5.532134283,1,8,2,1,0,0,FALSE,TRUE,92114,TRUE
40127,6.885735897,1,24,1,0,0,0,FALSE,NA,92154,TRUE
40186,9.045780385,3,1755,0,4,2,0,TRUE,FALSE,92113,FALSE
40193,31.48246185,3,575,0,0,1,2,FALSE,TRUE,92154,TRUE
40199,10.3464229,2,957,0,2,1,0,TRUE,NA,92113,TRUE
40271,8.8081888,2,1538,0,0,0,0,FALSE,NA,92111,FALSE
40280,6.071679334,1,1958,0,0,0,0,TRUE,NA,92109,FALSE
